customer_id,gender,senior_citizen,tenure,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,payment_method,has_partner,has_dependents,churned
PT-1208,Male,0,13,33.13,457.97,Month-to-month,DSL,0,Mailed check,1,0,0
PT-1209,Female,1,59,51.22,2864.73,Month-to-month,No,0,Credit card,1,1,1
PT-1210,Male,0,49,49.71,2592.37,One year,Fiber optic,0,Mailed check,0,0,0
PT-1211,Female,0,51,39.82,1753.01,Month-to-month,DSL,0,Mailed check,1,1,0
PT-1212,Male,0,9,34.71,269.04,One year,Fiber optic,2,Mailed check,1,0,0
PT-1213,Female,0,11,80.25,965.29,Month-to-month,Fiber optic,0,Bank transfer,1,1,0
PT-1214,Male,1,67,81.43,5956.96,One year,DSL,3,Electronic check,1,0,0
PT-1215,Female,0,52,24.62,1315.46,Two year,DSL,3,Mailed check,0,0,0
PT-1216,Male,1,65,52.67,3672.64,Month-to-month,DSL,0,Electronic check,0,0,0
PT-1217,Male,0,8,59.21,518.45,Month-to-month,Fiber optic,6,Electronic check,1,0,0
PT-1218,Female,0,28,56.48,1747.23,Month-to-month,Fiber optic,2,Mailed check,1,0,0
PT-1219,Female,0,13,27.39,387.71,Month-to-month,Fiber optic,1,Mailed check,0,0,0
PT-1220,Male,0,38,108.53,3959.3,One year,No,2,Bank transfer,0,0,0
PT-1221,Female,0,13,23.5,313.09,Two year,Fiber optic,2,Mailed check,1,0,0
PT-1222,Female,1,68,26.45,1859.43,Month-to-month,Fiber optic,0,Bank transfer,0,1,0
PT-1223,Male,0,29,82.01,2044.4,Two year,Fiber optic,0,Bank transfer,1,0,0
PT-1224,Female,0,31,91.48,3131.2,One year,DSL,0,Credit card,0,1,0
PT-1225,Male,0,16,33.29,612.25,Month-to-month,Fiber optic,1,Bank transfer,0,1,0
PT-1226,Female,0,71,85.64,5720.26,One year,No,3,Electronic check,1,0,0
PT-1227,Female,0,7,22.82,176.66,Month-to-month,DSL,0,Credit card,1,0,1
PT-1228,Female,0,41,106.23,4684.07,Two year,DSL,2,Mailed check,1,0,0
PT-1229,Female,0,6,99.58,550.88,One year,No,4,Credit card,0,0,0
PT-1230,Female,1,48,50.35,2130.12,One year,No,0,Mailed check,0,0,0
PT-1231,Female,1,51,100.06,5858.77,One year,Fiber optic,0,Electronic check,1,1,0
PT-1232,Female,1,59,24.01,1345.45,Month-to-month,Fiber optic,3,Electronic check,1,0,0
PT-1233,Male,0,29,60.43,1647.47,One year,DSL,2,Bank transfer,1,0,1
PT-1234,Male,0,29,105.68,3018.06,Month-to-month,Fiber optic,6,Electronic check,1,1,0
PT-1235,Female,0,65,98.17,6826.61,One year,Fiber optic,2,Credit card,0,1,0
PT-1236,Female,0,31,103.31,3095.99,One year,DSL,0,Mailed check,0,1,0
PT-1237,Female,0,62,21.86,1204.83,One year,DSL,0,Credit card,0,0,0
PT-1238,Male,0,13,88.86,1081.98,Two year,Fiber optic,0,Electronic check,0,0,0
PT-1239,Male,0,9,90.08,882.33,Two year,No,3,Electronic check,1,1,1
PT-1240,Female,0,46,91.01,4002.14,Month-to-month,DSL,3,Bank transfer,0,1,0
PT-1241,Male,0,21,33.12,624.65,Two year,Fiber optic,0,Bank transfer,0,0,0
PT-1242,Female,0,66,89.83,5755.29,Month-to-month,Fiber optic,2,Credit card,0,1,1
PT-1243,Female,1,59,54.85,3374.52,Month-to-month,DSL,1,Bank transfer,0,1,0
PT-1244,Female,0,1,107.26,118.91,Month-to-month,No,2,Electronic check,0,0,0
PT-1245,Female,0,5,90.75,472.55,Month-to-month,Fiber optic,1,Electronic check,0,0,0
PT-1246,Male,0,49,109.94,5032.59,Two year,No,2,Bank transfer,0,0,0
PT-1247,Female,0,3,22.35,62.73,Month-to-month,DSL,3,Electronic check,1,0,1
PT-1248,Female,0,41,99.96,3708.14,Month-to-month,No,3,Mailed check,0,0,0
PT-1249,Male,1,70,46.75,3323.91,Month-to-month,No,2,Credit card,0,1,0
PT-1250,Male,0,9,28.49,290.62,Month-to-month,No,1,Electronic check,1,0,0
PT-1251,Male,0,21,73.18,1564.99,One year,DSL,3,Electronic check,0,0,0
PT-1252,Male,0,66,41.47,2661.4,One year,No,4,Mailed check,1,1,0
PT-1253,Female,0,50,37.32,1881.55,Month-to-month,Fiber optic,0,Bank transfer,1,0,0
PT-1254,Male,0,33,78.35,2583.75,Two year,Fiber optic,0,Mailed check,1,1,0
PT-1255,Male,1,16,107.05,1583.71,One year,DSL,2,Electronic check,1,0,0
PT-1256,Female,0,1,78.67,83.8,Two year,DSL,2,Electronic check,1,0,0
PT-1257,Male,0,48,49.26,2301.44,One year,Fiber optic,0,Mailed check,0,0,0
PT-1258,Male,0,63,105.42,6516.83,Month-to-month,Fiber optic,2,Mailed check,0,0,0
PT-1259,Female,0,53,29.94,1485.52,Month-to-month,DSL,2,Electronic check,1,0,0
PT-1260,Male,0,26,81.96,1987.51,Month-to-month,Fiber optic,0,Mailed check,1,0,0
PT-1261,Male,0,31,78.07,2336.37,Two year,Fiber optic,1,Bank transfer,1,1,0
PT-1262,Male,0,67,91.95,6616.05,Month-to-month,Fiber optic,1,Electronic check,0,0,0
PT-1263,Male,1,68,102.96,7269.12,Two year,DSL,3,Credit card,1,0,0
PT-1264,Male,0,40,84.88,3318.65,One year,DSL,1,Mailed check,1,1,0
PT-1265,Female,0,49,62.47,2782.11,Month-to-month,DSL,0,Mailed check,1,0,0
PT-1266,Male,0,14,70.86,884.01,Month-to-month,DSL,3,Credit card,1,1,0
PT-1267,Male,0,71,59.72,3776.74,One year,DSL,3,Credit card,0,0,0
PT-1268,Female,0,12,50.67,560.01,Month-to-month,No,2,Mailed check,0,0,0
PT-1269,Male,0,63,93.54,5391.57,Month-to-month,DSL,4,Bank transfer,0,0,0
PT-1270,Female,0,72,82.63,5104.97,Month-to-month,Fiber optic,3,Electronic check,1,0,1
PT-1271,Male,0,6,85.92,468.48,Month-to-month,DSL,0,Mailed check,0,0,1
PT-1272,Male,0,39,95.13,3634.19,One year,No,2,Mailed check,1,0,1
PT-1273,Female,0,69,35.76,2721.27,Month-to-month,DSL,2,Credit card,0,0,0
PT-1274,Male,0,67,84.24,6293.99,One year,No,2,Bank transfer,1,0,0
PT-1275,Male,0,55,35.49,2149.11,Month-to-month,DSL,0,Electronic check,0,0,0
PT-1276,Female,0,15,91.69,1221.36,Month-to-month,Fiber optic,0,Electronic check,1,0,0
PT-1277,Male,0,67,36.18,2697.35,One year,DSL,5,Electronic check,0,1,0
PT-1278,Female,1,69,28.42,1820.46,One year,No,3,Electronic check,1,0,0
PT-1279,Male,0,29,82.89,2107.7,Month-to-month,Fiber optic,0,Electronic check,1,0,1
PT-1280,Female,0,4,22.98,78.45,Month-to-month,Fiber optic,3,Electronic check,0,0,0
PT-1281,Male,0,25,63.27,1726.66,Month-to-month,No,1,Electronic check,0,0,0
PT-1282,Male,1,38,87.73,3094.51,Month-to-month,No,1,Credit card,1,0,0
PT-1283,Male,0,23,94.19,2029.22,One year,DSL,1,Credit card,1,0,1
PT-1284,Male,0,34,99.72,3266.28,One year,DSL,2,Bank transfer,0,0,0
PT-1285,Male,0,53,33.43,1649.22,Month-to-month,DSL,0,Mailed check,1,1,1
PT-1286,Male,0,7,56.61,365.41,One year,Fiber optic,0,Credit card,1,0,0
PT-1287,Male,0,9,25.46,249.9,Two year,No,1,Electronic check,1,1,0
PT-1288,Male,1,61,64.86,4467.91,One year,Fiber optic,4,Mailed check,0,0,0
PT-1289,Male,0,19,82.7,1627.43,Month-to-month,DSL,0,Bank transfer,1,0,1
PT-1290,Male,0,17,53.14,964.42,One year,DSL,0,Bank transfer,1,0,0
PT-1291,Male,0,38,105.09,4151.12,Month-to-month,No,0,Electronic check,0,0,0
PT-1292,Female,0,70,81.49,5351.49,Two year,No,3,Electronic check,0,0,0
PT-1293,Female,0,38,66.17,2861.43,One year,No,3,Electronic check,1,0,0
PT-1294,Male,0,43,85.29,3265.06,One year,Fiber optic,2,Bank transfer,0,0,0
PT-1295,Male,0,31,38.42,1089.59,Two year,No,2,Bank transfer,0,0,0
PT-1296,Male,0,12,28.51,352.37,One year,Fiber optic,4,Electronic check,0,1,0
PT-1297,Male,1,12,76.78,837.88,Month-to-month,Fiber optic,1,Credit card,0,1,1
PT-1298,Male,1,65,64.7,4788.01,Two year,DSL,3,Credit card,0,0,0
PT-1299,Male,0,4,72.75,276.56,Month-to-month,Fiber optic,3,Electronic check,0,1,0
PT-1300,Female,0,34,85.63,3193.57,One year,No,0,Credit card,0,1,0
PT-1301,Female,0,45,32.05,1250.98,Month-to-month,DSL,3,Bank transfer,0,1,0
PT-1302,Male,0,68,62.96,4715.49,One year,Fiber optic,3,Credit card,0,0,0
PT-1303,Male,0,65,33.31,1996.36,Month-to-month,DSL,3,Electronic check,1,0,0
PT-1304,Female,0,47,76.74,3907.61,Month-to-month,Fiber optic,2,Credit card,1,0,0
PT-1305,Male,1,13,30.49,352.23,One year,DSL,3,Electronic check,0,0,0
PT-1306,Male,0,50,33.86,1670.46,Month-to-month,Fiber optic,2,Electronic check,0,0,0
PT-1307,Female,0,7,93.57,656.77,Month-to-month,Fiber optic,0,Credit card,0,1,1
PT-1308,Female,0,6,30.42,171.79,One year,Fiber optic,2,Credit card,0,0,0
PT-1309,Female,1,68,32.28,1896.15,Month-to-month,Fiber optic,1,Bank transfer,1,1,0
PT-1310,Male,1,48,109.39,5378.07,Month-to-month,DSL,1,Mailed check,0,1,0
PT-1311,Female,1,22,56.26,1274.05,One year,No,0,Credit card,1,1,0
PT-1312,Female,0,67,46.6,3155.23,Month-to-month,Fiber optic,3,Mailed check,0,0,0
PT-1313,Female,0,65,99.86,6626.2,One year,No,6,Electronic check,0,0,0
PT-1314,Male,0,52,70.75,4187.4,Month-to-month,Fiber optic,0,Electronic check,1,0,0
PT-1315,Male,0,54,107.51,4987.87,Month-to-month,Fiber optic,0,Mailed check,0,0,0
PT-1316,Female,0,67,32.47,2434.63,One year,No,6,Bank transfer,0,0,0
PT-1317,Male,0,56,50.72,2882.29,Two year,DSL,0,Mailed check,1,1,0
PT-1318,Female,1,49,51.02,2597.74,Two year,DSL,0,Credit card,1,0,0
PT-1319,Male,0,68,48.23,3119.12,Two year,DSL,3,Credit card,0,0,0
PT-1320,Female,1,35,76.34,2303.63,Month-to-month,No,0,Credit card,0,0,1
PT-1321,Female,1,51,101.66,5012.46,Two year,DSL,3,Mailed check,0,0,0
PT-1322,Female,0,7,105.08,708.02,Month-to-month,Fiber optic,1,Electronic check,1,1,0
PT-1323,Female,0,59,56.7,3021.33,One year,DSL,0,Credit card,0,0,0
PT-1324,Male,0,35,21.51,751.78,Month-to-month,DSL,0,Mailed check,0,1,0
PT-1325,Male,0,53,80.43,4385.96,Month-to-month,Fiber optic,5,Credit card,1,0,0
PT-1326,Male,0,3,55.76,168.48,One year,DSL,4,Mailed check,0,0,0
PT-1327,Male,0,41,52.21,2417.14,Month-to-month,No,0,Electronic check,1,0,0
PT-1328,Male,0,11,74.26,694.44,Month-to-month,Fiber optic,3,Mailed check,1,0,0
PT-1329,Female,0,16,37.13,584.72,Two year,Fiber optic,1,Mailed check,1,0,0
PT-1330,Female,0,66,23.87,1725.46,Month-to-month,DSL,4,Electronic check,0,0,0
PT-1331,Female,0,51,62.34,2805.72,Month-to-month,Fiber optic,2,Mailed check,0,0,1
PT-1332,Male,0,63,100.48,6499.24,Two year,DSL,0,Mailed check,1,1,0
PT-1333,Female,0,70,50.61,3893.16,One year,Fiber optic,0,Mailed check,0,0,0
PT-1334,Male,1,41,56.76,2214.39,One year,Fiber optic,3,Electronic check,1,1,0
PT-1335,Female,0,16,60.82,1031.54,Month-to-month,No,2,Mailed check,0,0,0
PT-1336,Female,1,19,27.59,577.79,Month-to-month,Fiber optic,4,Bank transfer,0,0,0
PT-1337,Female,0,43,68.52,2899.76,Month-to-month,DSL,0,Mailed check,0,1,1
PT-1338,Female,0,6,70.18,425.41,One year,DSL,0,Bank transfer,0,0,1
PT-1339,Male,0,5,105.63,558.54,Month-to-month,No,0,Bank transfer,1,1,1
PT-1340,Female,1,66,69.82,4008.17,Month-to-month,DSL,3,Credit card,0,1,0
PT-1341,Male,0,23,41.18,959.63,Month-to-month,Fiber optic,0,Mailed check,0,1,0
PT-1342,Female,0,9,84.75,800.21,Month-to-month,Fiber optic,0,Credit card,1,1,1
PT-1343,Female,1,64,84.67,4856.26,Two year,DSL,0,Electronic check,1,1,0
PT-1344,Female,0,31,53.18,1745.27,Two year,Fiber optic,0,Bank transfer,1,0,0
PT-1345,Female,0,5,22.76,100.99,Month-to-month,Fiber optic,2,Bank transfer,1,0,1
PT-1346,Female,0,51,37.65,1835.48,Two year,DSL,0,Mailed check,0,1,0
PT-1347,Female,0,29,97.97,2580.8,Two year,No,3,Mailed check,1,0,0
PT-1348,Female,0,69,88.53,6516.17,Two year,DSL,1,Bank transfer,1,0,0
PT-1349,Male,0,29,98.15,2609.2,One year,Fiber optic,1,Electronic check,1,0,0
PT-1350,Female,1,34,106.06,4092.4,One year,DSL,3,Bank transfer,1,1,0
PT-1351,Female,0,1,37.47,38.91,Month-to-month,Fiber optic,0,Electronic check,1,1,0
PT-1352,Male,0,67,94.97,6045.38,Month-to-month,Fiber optic,1,Electronic check,1,0,0
PT-1353,Male,0,38,60.83,2191.41,Month-to-month,DSL,1,Mailed check,1,0,0
PT-1354,Male,0,55,60.26,3132.66,Month-to-month,Fiber optic,0,Mailed check,0,0,0
PT-1355,Male,0,46,35.96,1596.07,One year,No,1,Electronic check,0,0,1
PT-1356,Female,0,31,96.02,3000.54,Two year,DSL,0,Mailed check,0,0,0
PT-1357,Female,0,8,106.0,940.61,One year,Fiber optic,2,Bank transfer,1,0,1
PT-1358,Female,1,44,108.48,5336.12,Month-to-month,Fiber optic,0,Credit card,1,0,0
PT-1359,Female,0,65,31.6,2336.22,Two year,No,2,Bank transfer,0,0,0
PT-1360,Male,0,6,34.03,192.35,One year,Fiber optic,0,Mailed check,0,0,1
PT-1361,Male,0,41,26.23,915.91,Month-to-month,DSL,2,Mailed check,0,0,0
PT-1362,Female,0,63,32.97,2365.68,One year,No,4,Credit card,1,1,0
PT-1363,Female,0,20,87.22,1550.63,Two year,No,0,Bank transfer,0,0,0
PT-1364,Male,1,14,86.33,1096.37,Month-to-month,DSL,0,Mailed check,0,1,0
PT-1365,Male,0,49,86.45,4725.93,One year,Fiber optic,0,Credit card,1,0,0
PT-1366,Female,0,67,83.56,5875.91,Month-to-month,DSL,2,Bank transfer,1,0,0
PT-1367,Female,1,35,63.55,2143.45,Two year,No,0,Credit card,1,1,0
PT-1368,Male,0,7,69.44,439.66,Month-to-month,DSL,4,Credit card,0,0,0
PT-1369,Male,0,57,90.85,5533.13,Two year,Fiber optic,6,Electronic check,1,0,0
PT-1370,Male,0,22,105.98,2494.4,One year,Fiber optic,0,Electronic check,1,0,0
PT-1371,Male,0,22,49.26,1039.4,Two year,Fiber optic,3,Bank transfer,1,0,0
PT-1372,Female,0,64,39.7,2775.75,Month-to-month,No,0,Bank transfer,1,0,0
PT-1373,Female,1,15,36.24,534.93,Two year,No,0,Mailed check,1,0,0
PT-1374,Female,0,60,88.38,5956.1,One year,DSL,2,Bank transfer,0,1,0
PT-1375,Male,0,20,22.53,474.29,Two year,DSL,0,Electronic check,0,0,0
PT-1376,Male,0,71,64.01,4968.5,One year,Fiber optic,4,Credit card,1,1,0
PT-1377,Female,1,46,36.62,1753.97,Month-to-month,DSL,3,Electronic check,0,0,0
PT-1378,Female,0,50,78.09,4273.09,Two year,Fiber optic,0,Electronic check,1,0,0
PT-1379,Male,0,12,22.06,236.86,One year,Fiber optic,1,Bank transfer,0,0,0
PT-1380,Female,0,66,37.36,2548.67,Month-to-month,DSL,0,Credit card,1,0,0
PT-1381,Female,0,15,33.07,428.85,Month-to-month,DSL,2,Credit card,1,0,0
PT-1382,Male,0,15,74.53,1200.46,Month-to-month,DSL,2,Credit card,0,0,0
PT-1383,Male,0,5,60.18,321.03,One year,No,2,Mailed check,0,0,0
PT-1384,Male,0,49,50.36,2494.4,One year,Fiber optic,0,Bank transfer,0,0,0
PT-1385,Female,0,13,28.11,313.11,One year,Fiber optic,0,Electronic check,1,0,0
PT-1386,Female,0,17,21.54,401.69,Month-to-month,No,1,Bank transfer,1,0,0
PT-1387,Male,0,45,31.54,1502.14,Month-to-month,DSL,6,Electronic check,0,0,1
PT-1388,Female,1,42,68.57,2782.63,One year,DSL,5,Electronic check,1,0,0
PT-1389,Male,0,19,109.11,2340.63,Month-to-month,Fiber optic,2,Credit card,1,0,1
PT-1390,Male,0,11,58.81,717.16,Month-to-month,DSL,3,Mailed check,1,1,0
PT-1391,Male,0,41,43.5,1978.29,Two year,Fiber optic,1,Bank transfer,0,0,0
PT-1392,Male,1,47,101.72,4645.36,Month-to-month,No,0,Credit card,1,0,0
PT-1393,Female,1,9,53.38,493.41,One year,DSL,1,Mailed check,1,0,0
PT-1394,Male,0,60,59.08,3130.65,One year,Fiber optic,5,Electronic check,0,0,1
PT-1395,Female,1,30,29.03,844.42,One year,DSL,3,Electronic check,0,1,0
PT-1396,Female,0,19,73.35,1547.69,Month-to-month,DSL,4,Electronic check,1,0,1
PT-1397,Male,0,58,29.15,1464.43,One year,DSL,5,Bank transfer,1,1,0
PT-1398,Female,0,26,92.09,2160.88,One year,DSL,1,Credit card,0,0,0
PT-1399,Female,0,55,83.31,4714.23,Month-to-month,DSL,0,Mailed check,1,0,0
PT-1400,Female,0,56,100.07,5497.68,Month-to-month,Fiber optic,1,Electronic check,0,0,0
PT-1401,Female,0,5,25.18,117.06,Month-to-month,DSL,4,Electronic check,0,0,1
PT-1402,Female,0,16,102.25,1408.93,One year,DSL,1,Mailed check,0,1,0
PT-1403,Female,1,1,48.35,50.78,One year,DSL,2,Electronic check,1,1,0
PT-1404,Female,0,68,109.07,7725.78,One year,DSL,3,Credit card,0,0,0
PT-1405,Female,0,53,101.73,6128.39,Month-to-month,Fiber optic,4,Bank transfer,0,0,0
PT-1406,Female,0,24,38.98,988.53,One year,Fiber optic,1,Bank transfer,0,1,0
PT-1407,Male,0,34,34.86,1160.63,Two year,Fiber optic,4,Credit card,0,0,0
PT-1408,Male,0,4,76.77,321.86,Month-to-month,No,2,Electronic check,0,0,0
PT-1409,Female,0,15,27.52,405.92,Month-to-month,No,0,Bank transfer,0,0,0
PT-1410,Female,0,39,68.16,2387.67,Month-to-month,No,1,Bank transfer,0,1,0
PT-1411,Female,0,2,68.52,119.02,Month-to-month,Fiber optic,0,Electronic check,0,0,0
PT-1412,Male,0,52,28.24,1533.66,Month-to-month,DSL,2,Credit card,1,0,0
PT-1413,Female,1,65,33.54,2328.05,Month-to-month,No,0,Electronic check,1,0,0
PT-1414,Male,0,34,101.42,3022.52,One year,DSL,0,Credit card,0,0,0
PT-1415,Male,0,63,45.57,3210.05,One year,Fiber optic,1,Electronic check,1,1,0
PT-1416,Female,0,38,77.6,3289.18,Two year,Fiber optic,3,Bank transfer,1,0,0
PT-1417,Female,1,55,22.31,1209.77,Month-to-month,DSL,4,Electronic check,1,0,0
PT-1418,Female,1,32,94.3,2933.07,One year,DSL,2,Mailed check,1,1,0
PT-1419,Male,1,6,99.23,530.63,Month-to-month,Fiber optic,5,Credit card,0,0,1
PT-1420,Male,0,39,26.65,1194.85,Month-to-month,No,1,Mailed check,1,1,0
PT-1421,Male,0,53,29.72,1439.7,One year,No,0,Electronic check,1,0,0
PT-1422,Male,0,43,90.18,4110.79,Two year,Fiber optic,6,Bank transfer,1,0,1
PT-1423,Male,1,13,58.6,796.15,Two year,Fiber optic,1,Credit card,1,0,0
PT-1424,Female,0,67,31.41,1952.12,One year,Fiber optic,5,Electronic check,0,0,0
PT-1425,Male,0,35,27.17,885.58,One year,No,2,Mailed check,1,1,0
PT-1426,Female,1,55,75.48,4199.23,Two year,DSL,0,Credit card,1,0,0
PT-1427,Female,1,40,81.98,3639.98,Month-to-month,Fiber optic,5,Electronic check,0,0,0
PT-1428,Male,0,62,109.52,6273.63,Two year,No,1,Electronic check,1,0,0
PT-1429,Male,0,8,40.44,332.84,One year,Fiber optic,0,Mailed check,1,1,0
PT-1430,Male,1,34,49.49,1732.88,Month-to-month,DSL,3,Electronic check,1,0,0
PT-1431,Female,0,7,46.4,312.75,Month-to-month,No,2,Credit card,1,0,0
PT-1432,Female,0,34,34.56,1287.91,Two year,DSL,0,Bank transfer,1,0,0
PT-1433,Male,1,58,90.43,4943.65,Month-to-month,DSL,2,Electronic check,1,0,0
PT-1434,Female,0,52,98.83,5575.9,Two year,DSL,0,Credit card,1,1,0
PT-1435,Male,0,43,74.33,3049.51,Two year,DSL,3,Mailed check,0,0,0
PT-1436,Male,0,55,106.79,5835.33,One year,DSL,1,Mailed check,1,1,1
PT-1437,Male,0,11,35.92,419.91,Month-to-month,Fiber optic,4,Bank transfer,1,0,1
PT-1438,Male,0,61,72.99,5096.18,Month-to-month,Fiber optic,1,Mailed check,0,0,1
PT-1439,Female,0,2,103.79,193.46,Month-to-month,Fiber optic,3,Credit card,0,0,0
PT-1440,Male,0,27,67.59,1676.46,One year,Fiber optic,0,Mailed check,1,0,0
PT-1441,Female,1,7,61.51,411.24,Two year,DSL,6,Mailed check,1,0,1
PT-1442,Male,1,42,99.08,3989.12,One year,No,1,Electronic check,0,1,0
PT-1443,Female,0,48,45.67,2170.6,One year,No,2,Mailed check,0,0,0
PT-1444,Female,0,69,75.33,5566.52,Two year,Fiber optic,1,Electronic check,1,0,0
PT-1445,Female,0,32,79.8,2664.73,One year,DSL,2,Credit card,0,0,0
PT-1446,Female,0,70,25.47,1968.39,One year,Fiber optic,3,Mailed check,0,0,0
PT-1447,Male,0,50,74.8,4068.55,Month-to-month,Fiber optic,0,Mailed check,1,0,0
PT-1448,Male,0,14,66.32,988.41,Month-to-month,Fiber optic,1,Bank transfer,0,0,0
PT-1449,Male,0,33,42.9,1487.91,Month-to-month,DSL,4,Bank transfer,0,0,0
PT-1450,Male,0,71,29.64,2193.95,One year,No,2,Bank transfer,0,1,0
PT-1451,Male,1,59,106.43,6302.9,Month-to-month,Fiber optic,0,Credit card,0,1,0
PT-1452,Female,0,62,72.09,3977.27,Month-to-month,DSL,3,Credit card,0,0,0
PT-1453,Male,0,70,87.29,5892.78,Month-to-month,DSL,5,Mailed check,1,0,0
PT-1454,Male,1,14,33.59,415.62,One year,Fiber optic,0,Electronic check,1,0,0
PT-1455,Male,0,67,98.02,7403.01,One year,Fiber optic,2,Electronic check,0,0,0
PT-1456,Male,0,3,25.67,77.52,Month-to-month,Fiber optic,3,Electronic check,0,1,0
PT-1457,Female,0,16,21.01,294.17,Month-to-month,Fiber optic,2,Mailed check,1,0,0
PT-1458,Male,1,66,87.96,6303.75,Month-to-month,Fiber optic,0,Mailed check,0,0,0
PT-1459,Female,0,5,20.33,108.77,Two year,Fiber optic,2,Electronic check,1,0,0
PT-1460,Female,0,10,49.83,558.54,Month-to-month,Fiber optic,0,Credit card,1,0,1
PT-1461,Male,0,48,46.92,1972.81,Month-to-month,No,3,Bank transfer,0,0,0
PT-1462,Male,0,35,89.52,3104.47,One year,DSL,1,Mailed check,1,0,0
PT-1463,Female,1,19,54.01,1095.65,One year,Fiber optic,0,Electronic check,0,1,0
PT-1464,Male,0,68,109.55,7807.89,Month-to-month,Fiber optic,3,Bank transfer,0,0,0
PT-1465,Female,0,47,60.82,2496.25,Month-to-month,Fiber optic,1,Electronic check,0,0,0
PT-1466,Female,0,67,71.96,5300.13,Month-to-month,DSL,0,Electronic check,0,1,0
PT-1467,Male,0,60,52.51,3160.52,Two year,DSL,0,Electronic check,0,0,0
PT-1468,Male,0,13,68.76,973.59,One year,DSL,2,Electronic check,1,0,0
PT-1469,Male,0,19,74.28,1401.81,One year,DSL,4,Bank transfer,1,0,0
PT-1470,Male,1,45,81.29,3518.51,Two year,DSL,3,Credit card,0,0,0
PT-1471,Male,0,47,64.73,2586.02,One year,No,4,Mailed check,1,0,0
PT-1472,Male,0,22,39.01,764.51,Two year,Fiber optic,2,Mailed check,0,1,0
PT-1473,Female,0,8,28.01,225.44,Two year,No,3,Credit card,0,0,0
PT-1474,Female,0,50,104.74,5303.37,Two year,Fiber optic,4,Electronic check,1,0,0
PT-1475,Female,1,8,28.23,230.88,Two year,Fiber optic,4,Electronic check,0,0,0
PT-1476,Male,0,47,40.47,2082.94,One year,DSL,0,Mailed check,0,0,1
PT-1477,Male,0,41,81.24,2835.81,Month-to-month,No,3,Bank transfer,1,1,0
PT-1478,Male,1,67,62.15,4280.35,One year,No,0,Credit card,1,0,0
PT-1479,Female,0,15,57.21,918.06,Two year,Fiber optic,0,Credit card,0,0,0
PT-1480,Male,0,10,23.2,220.33,Month-to-month,Fiber optic,1,Credit card,0,1,1
PT-1481,Female,0,28,107.37,3262.21,One year,Fiber optic,0,Mailed check,1,0,0
PT-1482,Male,0,35,108.11,3710.54,One year,Fiber optic,1,Mailed check,1,0,0
PT-1483,Male,1,39,107.09,3948.37,Month-to-month,No,2,Bank transfer,1,0,0
PT-1484,Female,0,7,60.1,413.67,Month-to-month,DSL,0,Bank transfer,1,1,0
PT-1485,Male,0,51,34.35,1785.79,One year,DSL,6,Bank transfer,0,0,0
PT-1486,Female,0,14,100.05,1232.5,Month-to-month,DSL,2,Credit card,0,1,0
PT-1487,Male,0,43,92.49,4220.66,Month-to-month,Fiber optic,1,Electronic check,1,1,0
PT-1488,Male,0,35,82.88,2538.05,Month-to-month,DSL,0,Electronic check,0,0,0
PT-1489,Female,1,46,98.47,3931.06,Month-to-month,Fiber optic,3,Electronic check,1,0,0
PT-1490,Male,0,34,59.61,2264.23,Month-to-month,Fiber optic,0,Electronic check,1,0,0
PT-1491,Male,0,60,73.55,3816.61,Month-to-month,Fiber optic,0,Mailed check,0,0,1
PT-1492,Female,0,28,107.29,3250.03,Month-to-month,Fiber optic,0,Electronic check,0,0,0
PT-1493,Male,0,55,24.1,1369.87,Two year,DSL,3,Electronic check,0,1,0
PT-1494,Male,1,46,51.15,2529.4,Two year,Fiber optic,2,Bank transfer,0,0,0
PT-1495,Male,0,8,56.68,451.66,Two year,DSL,4,Electronic check,0,1,0
PT-1496,Female,0,34,23.97,862.77,Month-to-month,Fiber optic,2,Bank transfer,0,1,0
PT-1497,Male,0,37,47.61,1866.68,Two year,No,3,Credit card,1,0,0
PT-1498,Male,0,21,76.96,1775.4,Month-to-month,DSL,2,Credit card,1,0,1
PT-1499,Female,0,37,29.52,1104.44,Month-to-month,DSL,3,Mailed check,0,0,0
PT-1500,Male,0,2,86.35,148.45,Month-to-month,No,6,Credit card,0,0,1
